,alpha,estimator
0,0.2477709224208468,0
1,0.3345564591328199,0
2,0.1000472970739459,0
3,0.10069943762102727,0
4,0.2329141078475479,0
5,0.8998171656474934,0
6,0.8999116456947767,0
7,0.8996339622383931,0
8,0.8992357770121724,0
9,0.2942729083630957,0
10,0.8998909231397467,0
11,0.8995031941241385,0
12,0.40481665240413,0
13,0.8994981552517696,0
14,0.899176280725583,0
15,0.10015008777002991,0
16,0.7326953830128984,0
17,0.42742166871599335,0
18,0.8997711590956254,0
19,0.8998686635056242,0
20,0.8999975912953884,0
21,0.899966450010898,0
22,0.10006723259546711,0
23,0.10011647537974593,0
24,0.10002217413262558,0
25,0.8046076945209247,0
26,0.1004992855261575,0
27,0.8996171818300004,0
28,0.10003369124358978,0
29,0.20810767634240793,0
30,0.8996700844290949,0
31,0.1009619287407428,0
32,0.8998748804611798,0
33,0.8999524387493687,0
34,0.8998709574945943,0
35,0.8990934262476467,0
36,0.100377293123788,0
37,0.23046322975956246,0
38,0.8992739852772007,0
39,0.8995557702305433,0
40,0.10039439201766852,0
41,0.8979476310322965,0
42,0.2553527056669477,0
43,0.10065096412283332,0
44,0.10009887347935466,0
45,0.10003426446501344,0
46,0.8680732660621919,0
47,0.8997950403245356,0
48,0.10037802015413269,0
49,0.899213563456535,0
50,0.8998971380053182,0
51,0.8999408101721783,0
52,0.8994894539546108,0
53,0.6153861735306232,0
54,0.10035006189848295,0
55,0.8998324300085513,0
56,0.8995274489414229,0
57,0.10015397401200277,0
58,0.10011989914136454,0
59,0.10006777542621759,0
60,0.10022271065312584,0
61,0.8995214313010694,0
62,0.899868852788151,0
63,0.6076109922390261,0
64,0.8998183084303464,0
65,0.5150244997833006,0
66,0.43904190420771994,0
67,0.10367307412839741,0
68,0.5746069133054613,0
69,0.8999839465349169,0
70,0.8995804371858528,0
71,0.1011851566562941,0
72,0.10003003897930629,0
73,0.8999836249738261,0
74,0.10032108241635053,0
75,0.8999139448335431,0
76,0.1845818971460801,0
77,0.10023357855687923,0
78,0.8999855187444024,0
79,0.10025405327468212,0
80,0.10014853215227276,0
81,0.6781493497382335,0
82,0.10057703371525879,0
83,0.8988157847442588,0
84,0.3239759630292066,0
85,0.21415672632871735,0
86,0.8999331653687322,0
87,0.8999958203125333,0
88,0.8997459649300057,0
89,0.8999627212799521,0
90,0.8998560228971819,0
91,0.8999208304301173,0
92,0.23500754903740967,0
93,0.4832191692396918,0
94,0.8992956759778005,0
95,0.16958737234814578,0
96,0.8995405241006637,0
97,0.10009358061928159,0
98,0.201673826051568,0
99,0.8996146594113539,0
100,0.25939353848105906,0
101,0.89999229714695,0
102,0.8999892128994763,0
103,0.10001208377469552,0
104,0.8998786592845981,0
105,0.10090391341747128,0
106,0.10004374405435003,0
107,0.10010264958550166,0
108,0.8975206214942747,0
109,0.6715663354450878,0
110,0.7458543215401474,0
111,0.8998364872531938,0
112,0.24810633876240812,0
113,0.8995271811231017,0
114,0.8993016237124136,0
115,0.10002618588554046,0
116,0.8005230844964962,0
117,0.3784582565257013,0
118,0.10116296921928948,0
119,0.10027077379387685,0
120,0.1003420451425011,0
121,0.8998345676837284,0
122,0.10021469001090341,0
123,0.8462943875963465,0
124,0.8997775225609564,0
125,0.8989939950405027,0
126,0.10020721411177791,0
127,0.8842178905021331,0
128,0.10001551221691636,0
129,0.8998388771652539,0
130,0.8995831865087406,0
131,0.10039447435167825,0
132,0.899793096183663,0
133,0.8995473055203921,0
134,0.1362869280741022,0
135,0.8994501686042434,0
136,0.10017777951635759,0
137,0.10012907548143002,0
138,0.2997846737660605,0
139,0.10044200055999561,0
140,0.10001378775874817,0
141,0.8999099533146306,0
142,0.10010390371337996,0
143,0.23870136857915586,0
144,0.10046684525579504,0
145,0.8992109149320644,0
146,0.46878769693581157,0
147,0.899825061966382,0
148,0.10106800800169817,0
149,0.10007639011227068,0
150,0.14313895541226895,0
151,0.44467584030931717,0
152,0.11426998594263751,0
153,0.10059896559556093,0
154,0.899265685209007,0
155,0.3522582612139435,0
156,0.10007149423672246,0
157,0.26894161539563016,0
158,0.10007315467931083,0
159,0.10036063436523648,0
160,0.8991136991305345,0
161,0.8998056984185338,0
162,0.89995983484814,0
163,0.10004284241017927,0
164,0.89979940016248,0
165,0.8995073917604979,0
166,0.899451130564226,0
167,0.10068852735730088,0
168,0.2867189780384619,0
169,0.10001210172449233,0
170,0.10028699893114697,0
171,0.10084583859924827,0
172,0.899331362074733,0
173,0.1003101229901194,0
174,0.10007687637479346,0
175,0.89935097435402,0
176,0.185818712605548,0
177,0.8993230760778186,0
178,0.10001218312688287,0
179,0.15354459112492724,0
180,0.4936107837666021,0
181,0.8997614296034052,0
182,0.10047088876912315,0
183,0.10047706533628821,0
184,0.8997749005547909,0
185,0.4155814228244309,0
186,0.8999396253047101,0
187,0.29436730302910064,0
188,0.8991508934285644,0
189,0.10057598358532541,0
190,0.10014217196597816,0
191,0.8999787121342845,0
192,0.339766249140026,0
193,0.8999640293517943,0
194,0.2521004892723543,0
195,0.2314551829427262,0
196,0.10036695288532217,0
197,0.4905845955691695,0
198,0.10005078982171303,0
199,0.10040440419214414,0
200,0.10110733774461146,0
201,0.1434716343260331,0
202,0.8998267511984366,0
203,0.10108371703667453,0
204,0.10027478666370337,0
205,0.8991441256332994,0
206,0.10010857172082485,0
207,0.8999433326785431,0
208,0.8998106942212063,0
209,0.8991884953168269,0
210,0.24375734450729014,0
211,0.4840736802359605,0
212,0.8996240537339296,0
213,0.10010524042591501,0
214,0.20303275197564463,0
215,0.12182133563016073,0
216,0.8999246835059641,0
217,0.8998475728917684,0
218,0.2955169597053408,0
219,0.5274993952744907,0
220,0.8999759047840262,0
221,0.5897009328795093,0
222,0.8998378709360957,0
223,0.1002438168642763,0
224,0.8994758889003043,0
225,0.10037567561917839,0
226,0.8999758630321841,0
227,0.8995437267921395,0
228,0.8998393023830369,0
229,0.10073746904933263,0
230,0.7286600027296716,0
231,0.10067019555209437,0
232,0.45774568465873455,0
233,0.32885254647657686,0
234,0.10065749346731831,0
235,0.8997980024241925,0
236,0.48799592145188214,0
237,0.10109328323649656,0
238,0.8997534727686238,0
239,0.8992681300577938,0
240,0.33626045128624915,0
241,0.22393911637710728,0
242,0.10023921090626943,0
243,0.576158474882465,0
244,0.10048608259691769,0
245,0.10008127789405794,0
246,0.8996474093698184,0
247,0.8995511092343936,0
248,0.10041321099966116,0
249,0.10021058816419982,0
250,0.10035981161409234,0
251,0.10032280369937506,0
252,0.11533406256863099,0
253,0.8760104302991252,0
254,0.899544569974381,0
255,0.10058388649905387,0
256,0.3230581230464997,0
257,0.4252873535641417,0
258,0.43355888331913073,0
259,0.2124894394761259,0
260,0.8997850523096558,0
261,0.1851148383167817,0
262,0.10090360587126355,0
263,0.1351104576372256,0
264,0.10024442102475531,0
265,0.11598809848953943,0
266,0.10047875973154197,0
267,0.1006300004301628,0
268,0.6740394523775488,0
269,0.10012111413099495,0
270,0.5820056267535444,0
271,0.10048079358293906,0
272,0.6268828688586414,0
273,0.11040817882868431,0
274,0.8997939830107143,0
275,0.1004650608308071,0
276,0.16441061556529196,0
277,0.14518219432147422,0
278,0.8992445707431587,0
279,0.1001933596274589,0
280,0.8994360925270557,0
281,0.10024860371726618,0
282,0.8995998941834381,0
283,0.10080422230802641,0
284,0.16618911131818234,0
285,0.8998734055933133,0
286,0.10006906281648022,0
287,0.4654099699678077,0
288,0.8997272903342891,0
289,0.8999133963295869,0
290,0.8994334223251789,0
291,0.17932425721306672,0
292,0.899379144903429,0
293,0.10005846348300897,0
294,0.10015231184752998,0
295,0.8997037894788682,0
296,0.10041846520527352,0
297,0.8989879422001896,0
298,0.1001004229958159,0
299,0.1012024122292921,0
300,0.8995274222599823,0
301,0.10001794816755041,0
302,0.20690570809540604,0
303,0.8938315263902498,0
304,0.8999170556096826,0
305,0.19082426219780177,0
306,0.8918998014127183,0
307,0.10088071110786555,0
308,0.42330645975097797,0
309,0.10032761347360554,0
310,0.8999986649926727,0
311,0.7980777949232768,0
312,0.11790374982630544,0
313,0.8994108454057292,0
314,0.322024652135141,0
315,0.899976150173813,0
316,0.8994776066061662,0
317,0.1001590820941071,0
318,0.899288041539306,0
319,0.8995576442690429,0
320,0.8997930141690672,0
321,0.13802586687438234,0
322,0.11078788177401787,0
323,0.10077059357951304,0
324,0.8991831869287588,0
325,0.5692736089266859,0
326,0.10122714885623178,0
327,0.22209206058890754,0
328,0.10095747554909508,0
329,0.8421078225445875,0
330,0.10034499612763476,0
